"Firma";"Teil ";"Var ";"HBA";"Origin_Obj";"ML_Lagergruppe_Obj";"Jahr/KW";"Termin";"Solltermin";"BABf";"Ref_Demand_Obj";"BADk";"Ref_Coverage_Obj";"ML_Ort_Obj";"Stre";"S_Kostenstelle_Obj";"Chargennummer ";"Bedarfsmenge";"Deckungsmenge";"Document_Obj";"S_Lieferant_Obj";"S_Artikel_Obj";"MMT_MRPAccount_Obj";"Source_Obj";"disp Struk";"SubRefObj";"MMM_CusRefOrder_Obj";"KommNr";"FKom"
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146035ecdb4ba7";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/30";22.07.2025;22.07.2025;"VUA";"PA1096:z:fd98adae269d2c8cc41463c60497bb3d";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc146035e86430a7";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146035a4d585a7";"PA0775:z:a3458cc355df7d8bdc146035ecdb4ba7";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146035ed26f9ae";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/45";03.11.2025;03.11.2025;"VUA";"PA1096:z:fd98adae269d2c8cc41465c63cc7f9f3";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc14603564bde0ae";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146035b4072daf";"PA0775:z:a3458cc355df7d8bdc146035ed26f9ae";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146035f094c5ed";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/35";26.08.2025;26.08.2025;"VUA";"PA1096:z:b083daf4acf971b4ca1444fe0c394806";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";1.600,000;0,000;"PA0777:z:a3458cc355df7d8bdc1460357c24aaed";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1460358c68f6ed";"PA0775:z:a3458cc355df7d8bdc146035f094c5ed";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146135085ee564";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/35";28.08.2025;28.08.2025;"VUA";"PA1096:z:c178aacb49fc9688d2145d7774e13f50";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc1461351c00d064";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1461352cf00665";"PA0775:z:a3458cc355df7d8bdc146135085ee564";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1461351409a043";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/31";28.07.2025;28.07.2025;"VUA";"PA1096:z:c1b21370fbea89a5ce145ea99003a596";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc14613588517543";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146135d8f9d643";"PA0775:z:a3458cc355df7d8bdc1461351409a043";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1461351cb33268";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/30";24.07.2025;24.07.2025;"VUA";"PA1096:z:b57ce08a24c2ee92d8147b51fc8ec055";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc146135b8541d68";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146135f853ce68";"PA0775:z:a3458cc355df7d8bdc1461351cb33268";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14613524d99540";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/34";22.08.2025;22.08.2025;"VUA";"PA1096:z:d5cd862fe3a0bf95c61452c1d006f24d";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc14613584667140";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1461351cbcc940";"PA0775:z:a3458cc355df7d8bdc14613524d99540";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1461353001be5c";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/51";19.12.2025;19.12.2025;"VUA";"PA1096:z:d105d9f9dd01b2adc514f8763c37067f";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc14613598a4a85c";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1461355cade55c";"PA0775:z:a3458cc355df7d8bdc1461353001be5c";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14613530c0c35b";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/48";27.11.2025;27.11.2025;"VUA";"PA1096:z:c33ff61be49d0089c5145718bce45a7f";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc146135482ea25b";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14613574e3065c";"PA0775:z:a3458cc355df7d8bdc14613530c0c35b";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14613534018a41";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/38";18.09.2025;18.09.2025;"VUA";"PA1096:z:d5cd862fe3a0bf95c61452c114af2d94";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc1461355c5d6541";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14613584d0ba41";"PA0775:z:a3458cc355df7d8bdc14613534018a41";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14613540c8a43f";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/36";04.09.2025;04.09.2025;"VUA";"PA1096:z:c33ff61be49d0089c514c217e88b588f";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc1461357c29953e";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146135a8a4d83f";"PA0775:z:a3458cc355df7d8bdc14613540c8a43f";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14613560a0935d";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/06";06.02.2026;06.02.2026;"VUA";"PA1096:z:d105d9f9dd01b2adc514f976cc2204eb";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc14613564437e5d";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146135603ab85d";"PA0775:z:a3458cc355df7d8bdc14613560a0935d";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14613578b57062";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/19";06.05.2026;06.05.2026;"VUA";"PA1096:z:958809647be70383c614e6cfecb26e16";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc146135345a5b62";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14613504559562";"PA0775:z:a3458cc355df7d8bdc14613578b57062";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1461358cd88e58";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/41";09.10.2025;09.10.2025;"VUA";"PA1096:z:c33ff61be49d0089c5145618f0a89084";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc1461355c897c58";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146135e881b658";"PA0775:z:a3458cc355df7d8bdc1461358cd88e58";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146135a05d5d5f";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/13";23.03.2026;23.03.2026;"VUA";"PA1096:z:958809647be70383c614e5cffc203c26";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc1461358cf3445f";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14613530a9a95f";"PA0775:z:a3458cc355df7d8bdc146135a05d5d5f";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146135a8fcc144";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/32";07.08.2025;07.08.2025;"VUA";"PA1096:z:9c99ed62f3046390d4142ee0c4b253c5";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc14613570b57844";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146135f4cff244";"PA0775:z:a3458cc355df7d8bdc146135a8fcc144";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146135b0546c67";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/28";09.07.2025;09.07.2025;"VUA";"PA1096:z:b57ce08a24c2ee92d8147a510ca935fd";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc14613518045a67";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14613530e58d67";"PA0775:z:a3458cc355df7d8bdc146135b0546c67";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146135b0548260";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/14";02.04.2026;02.04.2026;"VUA";"PA1096:z:958809647be70383c614e5cf0831ce4f";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc14613544f96c60";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146135341bb060";"PA0775:z:a3458cc355df7d8bdc146135b0548260";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146135b405a966";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/43";22.10.2025;22.10.2025;"VUA";"PA1096:z:c178aacb49fc9688d2145e774c8274fb";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc14613530b59666";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146135c497ca66";"PA0775:z:a3458cc355df7d8bdc146135b405a966";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146135c0f2a75a";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/47";21.11.2025;21.11.2025;"VUA";"PA1096:z:c33ff61be49d0089c5145718b866204b";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc146135e493925a";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1461350890cc5a";"PA0775:z:a3458cc355df7d8bdc146135c0f2a75a";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146135c4624963";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/33";14.08.2025;14.08.2025;"VUA";"PA1096:z:c7135eb2018e8c81c8147e2724373fd9";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc14613540063463";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146135b81b7463";"PA0775:z:a3458cc355df7d8bdc146135c4624963";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146135c4f31b64";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/04";20.01.2026;20.01.2026;"VUA";"PA1096:z:b3be81d66497cf84c914e4df3432001b";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc1461357c970664";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146135e8853d64";"PA0775:z:a3458cc355df7d8bdc146135c4f31b64";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146135c80abe65";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/37";11.09.2025;11.09.2025;"VUA";"PA1096:z:c178aacb49fc9688d2145d77140342f5";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc14613504ada865";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146135b8c2e865";"PA0775:z:a3458cc355df7d8bdc146135c80abe65";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146135cc739e59";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/46";10.11.2025;10.11.2025;"VUA";"PA1096:z:c33ff61be49d0089c5145718e0be5d15";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc146135d4fd4859";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1461357c2ac959";"PA0775:z:a3458cc355df7d8bdc146135cc739e59";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146135d8556f5e";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/09";26.02.2026;26.02.2026;"VUA";"PA1096:z:958809647be70383c614e3cfb4440a6f";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc14613530fa595e";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1461352c37a35e";"PA0775:z:a3458cc355df7d8bdc146135d8556f5e";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146135e8207e42";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/28";10.07.2025;10.07.2025;"VUA";"PA1096:z:c1b21370fbea89a5ce145da9c42895df";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc146135108e5c42";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146135e835be42";"PA0775:z:a3458cc355df7d8bdc146135e8207e42";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146135f844bc57";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/40";29.09.2025;29.09.2025;"VUA";"PA1096:z:c33ff61be49d0089c514561800e9e13d";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc1461355c3c7f57";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14613550f2e357";"PA0775:z:a3458cc355df7d8bdc146135f844bc57";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146135f8fd9461";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/17";22.04.2026;22.04.2026;"VUA";"PA1096:z:958809647be70383c614e5cf10931ecc";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";300,000;0,000;"PA0777:z:a3458cc355df7d8bdc146135d8ad8261";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146135bc9cb961";"PA0775:z:a3458cc355df7d8bdc146135f8fd9461";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14633520e9ad65";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/28";09.07.2025;09.07.2025;"VUA";"PA1096:z:c178aacb49fc9688d214877700b37191";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc14633598218065";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14633510d6e465";"PA0775:z:a3458cc355df7d8bdc14633520e9ad65";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1463356c83aa64";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/42";13.10.2025;13.10.2025;"VUA";"PA1096:z:b083daf4acf971b4ca14e3fe9861676f";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc1463352ce38564";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1463355462de64";"PA0775:z:a3458cc355df7d8bdc1463356c83aa64";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1463359441ae66";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/32";06.08.2025;06.08.2025;"VUA";"PA1096:z:c178aacb49fc9688d2148777f4955ef0";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc146335fca38966";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146335d416df66";"PA0775:z:a3458cc355df7d8bdc1463359441ae66";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146335a086bf63";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/39";22.09.2025;22.09.2025;"VUA";"PA1096:z:b083daf4acf971b4ca14e3fe24263c13";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc14633550307063";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146335cc67f363";"PA0775:z:a3458cc355df7d8bdc146335a086bf63";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146335c4c7a662";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/35";26.08.2025;26.08.2025;"VUA";"PA1096:z:b083daf4acf971b4ca14e2fe702c73a3";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc146335d8f37562";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1463354c9bd762";"PA0775:z:a3458cc355df7d8bdc146335c4c7a662";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14643508ac9946";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/39";23.09.2025;23.09.2025;"VUA";"PA1096:z:b083daf4acf971b4ca14ebfe58e35532";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";2.500,000;0,000;"PA0777:z:a3458cc355df7d8bdc14643528177846";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1464353c96d046";"PA0775:z:a3458cc355df7d8bdc14643508ac9946";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1464353088ba44";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/45";07.11.2025;07.11.2025;"VUA";"PA1096:z:a72387cffdaccea0ca14001f507db2a5";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";2.500,000;0,000;"PA0777:z:a3458cc355df7d8bdc146435d4f69844";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1464359084f444";"PA0775:z:a3458cc355df7d8bdc1464353088ba44";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146435389bd243";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/43";24.10.2025;24.10.2025;"VUA";"PA1096:z:a72387cffdaccea0ca14001fc01cf323";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";2.500,000;0,000;"PA0777:z:a3458cc355df7d8bdc1464352809b143";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146435346e0344";"PA0775:z:a3458cc355df7d8bdc146435389bd243";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14643554c66640";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/33";11.08.2025;11.08.2025;"VUA";"PA1096:z:a72387cffdaccea0ca14f91e1444dd51";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";2.500,000;0,000;"PA0777:z:a3458cc355df7d8bdc14643508284240";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146435c4b59d40";"PA0775:z:a3458cc355df7d8bdc14643554c66640";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146435789eab45";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/34";20.08.2025;20.08.2025;"VUA";"PA1096:z:b083daf4acf971b4ca14eafee4a0eb7b";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";2.500,000;0,000;"PA0777:z:a3458cc355df7d8bdc14643550ff8645";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146435e480df45";"PA0775:z:a3458cc355df7d8bdc146435789eab45";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1464358cb9ed42";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/41";10.10.2025;10.10.2025;"VUA";"PA1096:z:a72387cffdaccea0ca14ff1e98f49676";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";2.500,000;0,000;"PA0777:z:a3458cc355df7d8bdc146435c87ba442";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146435288d1e43";"PA0775:z:a3458cc355df7d8bdc1464358cb9ed42";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146435bc51603f";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/31";28.07.2025;28.07.2025;"VUA";"PA1096:z:a72387cffdaccea0ca14f81e64ba07bc";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";2.500,000;0,000;"PA0777:z:a3458cc355df7d8bdc146435dcb03b3f";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc146435f83d973f";"PA0775:z:a3458cc355df7d8bdc146435bc51603f";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc146435fc286a41";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/37";10.09.2025;10.09.2025;"VUA";"PA1096:z:a72387cffdaccea0ca14fe1e2ceb540c";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";2.500,000;0,000;"PA0777:z:a3458cc355df7d8bdc146435e8894541";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1464350cfc9a41";"PA0775:z:a3458cc355df7d8bdc146435fc286a41";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335005190d9";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/49";03.12.2025;03.12.2025;"VUA";"PA1096:z:85ab5a276604b39cd8142fbe348a7b87";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335f8cc71d9";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335c866d0d9";"PA0775:z:a3458cc355df7d8bdc148335005190d9";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14833504a49feb";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/16";14.04.2026;14.04.2026;"VUA";"PA1096:z:85ab5a276604b39cd81462befc4353d7";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335ec2c84eb";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335e49dd9eb";"PA0775:z:a3458cc355df7d8bdc14833504a49feb";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14833504d423dd";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/02";06.01.2026;06.01.2026;"VUA";"PA1096:z:85ab5a276604b39cd81431bea8587341";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335d45b08dd";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335f0b357dd";"PA0775:z:a3458cc355df7d8bdc14833504d423dd";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1483350c9529dc";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/51";16.12.2025;16.12.2025;"VUA";"PA1096:z:85ab5a276604b39cd81430be445da0dd";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335e0e801dc";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335608260dc";"PA0775:z:a3458cc355df7d8bdc1483350c9529dc";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148335105f2af9";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/30";21.07.2026;21.07.2026;"VUA";"PA1096:z:85ab5a276604b39cd81498be74fe4d3d";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148335a8e70ef9";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148335c43f5ef9";"PA0775:z:a3458cc355df7d8bdc148335105f2af9";nein;"";"";"";nein
